method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Inverse variance weighted,3,0.187250445384973,0.0924222061532613,0.0427613966434757,EPDR1,ENSG00000086289,BBJ_Graves,1.20592926665283,1.00612158209134,1.44541715639076,0.0417714926824854,0.686257686796315,1.21058600856799,0.545914447931692,,,8,3,1,5,log_odds,log_odds,FALSE
MR Egger,3,0.0800722178655908,0.219939702548814,0.777724839003451,EPDR1,ENSG00000086289,BBJ_Graves,1.08336530317977,0.703976996256424,1.66721410838017,0.0417714926824854,0.686257686796315,1.21058600856799,0.545914447931692,,,8,3,1,5,log_odds,log_odds,FALSE
Weighted median,3,0.182378776564682,0.0947908293852862,0.0543529691385684,EPDR1,ENSG00000086289,BBJ_Graves,1.20006866568937,0.996594562669232,1.44508595201663,0.0417714926824854,0.686257686796315,1.21058600856799,0.545914447931692,,,8,3,1,5,log_odds,log_odds,FALSE
Weighted mode,3,0.163829928207554,0.279326444064838,0.616908870544373,EPDR1,ENSG00000086289,BBJ_Graves,1.17801395111088,0.68136993156878,2.0366570415234,0.0417714926824854,0.686257686796315,1.21058600856799,0.545914447931692,,,8,3,1,5,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.176449882679013,0.325333445076165,0.587566220496681,EPHA1,ENSG00000146904,BBJ_Graves,1.19297463656856,0.630524245654463,2.25715108230083,,,1.48503723616501,0.222988060020094,,,3,2,1,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.482768281041753,0.735106425782553,0.511352932927245,EPHA10,ENSG00000183317,BBJ_Graves,0.617072794273425,0.146083503998698,2.60658337874896,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0504480288609081,0.342175815898183,0.882790209608623,EPHA4,ENSG00000116106,BBJ_Graves,1.05174220169435,0.537827947421305,2.05672030270745,,,,,,,5,1,1,4,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.00125246577603252,0.11526236385229,0.991330184400257,EPHB1,ENSG00000154928,BBJ_Graves,1.00125325043885,0.798786348677388,1.25503906416814,0.0349663210194777,0.511326964602341,1.03861222339098,0.594933221983501,,,4,3,1,1,log_odds,log_odds,FALSE
MR Egger,3,-0.150493633507556,0.19496460495995,0.581504064576328,EPHB1,ENSG00000154928,BBJ_Graves,0.860283206976516,0.587062342666299,1.26066201562937,0.0349663210194777,0.511326964602341,1.03861222339098,0.594933221983501,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted median,3,-0.019647458485526,0.114961840948643,0.864299114460911,EPHB1,ENSG00000154928,BBJ_Graves,0.980544294950938,0.782725932397091,1.22835730179061,0.0349663210194777,0.511326964602341,1.03861222339098,0.594933221983501,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted mode,3,-0.0226062653937678,0.359314805300749,0.955556385624792,EPHB1,ENSG00000154928,BBJ_Graves,0.97764734159346,0.483422975063692,1.97713880768458,0.0349663210194777,0.511326964602341,1.03861222339098,0.594933221983501,,,4,3,1,1,log_odds,log_odds,FALSE
Wald ratio,1,0.115719191631072,0.0769332640331476,0.132542673152049,EPHB2,ENSG00000133216,BBJ_Graves,1.12268056976593,0.965537820572636,1.30539854045535,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.106618052187724,0.114379030930691,0.351260644273719,EPHB3,ENSG00000182580,BBJ_Graves,1.11250925284501,0.889082854244013,1.39208267458735,,,0.111799065852828,0.738105148176344,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0826373973264081,0.23429170807823,0.724304680926102,EPHB4,ENSG00000196411,BBJ_Graves,0.92068492951827,0.581671661956515,1.45728388519197,0.112985576989661,0.435955467294368,3.951392458991,0.138664736148002,,,7,3,1,4,log_odds,log_odds,FALSE
MR Egger,3,-0.74119861084219,0.577191356278953,0.421209492260074,EPHB4,ENSG00000196411,BBJ_Graves,0.476542384199176,0.153739807196665,1.47712325180515,0.112985576989661,0.435955467294368,3.951392458991,0.138664736148002,,,7,3,1,4,log_odds,log_odds,FALSE
Weighted median,3,0.0847071317914508,0.187309357672966,0.651102448394099,EPHB4,ENSG00000196411,BBJ_Graves,1.0883982627675,0.753957552296747,1.57119028092058,0.112985576989661,0.435955467294368,3.951392458991,0.138664736148002,,,7,3,1,4,log_odds,log_odds,FALSE
Weighted mode,3,0.0891096620179338,0.273396166730615,0.775415884946069,EPHB4,ENSG00000196411,BBJ_Graves,1.09320053232967,0.639705845446644,1.86818271615364,0.112985576989661,0.435955467294368,3.951392458991,0.138664736148002,,,7,3,1,4,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0784828941007328,0.299100609810932,0.7930159229946,EPHB6,ENSG00000106123,BBJ_Graves,1.08164485249614,0.601845626388613,1.9439463138608,,,0.364162627594752,0.546203458329124,,,3,2,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.131844387449698,0.280341895525947,0.638141732068732,EPHX1,ENSG00000143819,BBJ_Graves,0.876477375347518,0.505951480475521,1.51835229096289,,,0.505067157519884,0.477282078447535,,,2,2,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0586130711636329,0.304953398356654,0.847582905453269,EPHX2,ENSG00000120915,BBJ_Graves,0.943071600167593,0.518755952946957,1.71445558935804,,,2.15933391239875,0.141706106405495,,,4,2,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0837320505119463,0.0958429404490697,0.382315335797645,EPOR,ENSG00000187266,BBJ_Graves,1.08733750324426,0.901117055256696,1.31204135918242,,,0.398858438726123,0.527679396211194,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0239766486221126,0.228144192540202,0.916301001648282,ERAP1,ENSG00000164307,BBJ_Graves,1.02426639957961,0.654956820279919,1.60181805093562,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.0169291677817151,0.406445265404754,0.966776296509799,ERBB2,ENSG00000141736,BBJ_Graves,1.01707327821729,0.458541924806402,2.25592905970467,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.16012571913481,0.280619000015497,0.568259903084454,ERBB2IP,ENSG00000112851,BBJ_Graves,1.17365841303744,0.67713303353213,2.03427392001278,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.517787405236976,0.206194091240111,0.0120333404418274,ERBB3,ENSG00000065361,BBJ_Graves,0.595837437355177,0.397751506559194,0.89257299067238,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.206089912210183,0.171798758421564,0.230294451532072,ERCC5,ENSG00000134899,BBJ_Graves,1.22886368887855,0.877537443149977,1.72084505069501,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.00417126624588552,0.188995110646628,0.982391508747635,EREG,ENSG00000124882,BBJ_Graves,0.995837421401467,0.68756309224542,1.44232897467618,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0893803726279601,0.0716053607151276,0.211944727829494,ERN1,ENSG00000178607,BBJ_Graves,0.914497657532518,0.794750635451847,1.05228725631278,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.0324431262387914,0.108583653324304,0.765104382158496,ERO1L,ENSG00000197930,BBJ_Graves,1.03297514229172,0.834952172448253,1.27796259450865,0.0436711467111237,0.668876875653125,10.547504068298,0.0144420881011112,,,6,4,0,2,log_odds,log_odds,FALSE
MR Egger,4,-0.0964734507017027,0.288489488466342,0.76988315406019,ERO1L,ENSG00000197930,BBJ_Graves,0.908034004945393,0.515863621374487,1.59834056904473,0.0436711467111237,0.668876875653125,10.547504068298,0.0144420881011112,,,6,4,0,2,log_odds,log_odds,FALSE
Weighted median,4,0.0207128663377036,0.0680259005340233,0.760758418701334,ERO1L,ENSG00000197930,BBJ_Graves,1.0209288665035,0.893491999345246,1.16654178350105,0.0436711467111237,0.668876875653125,10.547504068298,0.0144420881011112,,,6,4,0,2,log_odds,log_odds,FALSE
Weighted mode,4,0.0235788800078921,0.386341256304423,0.95517272415468,ERO1L,ENSG00000197930,BBJ_Graves,1.02385905957216,0.480153236965845,2.18323504490412,0.0436711467111237,0.668876875653125,10.547504068298,0.0144420881011112,,,6,4,0,2,log_odds,log_odds,FALSE
Wald ratio,1,0.116911309731674,0.165604896873528,0.480209720572346,ERP29,ENSG00000089248,BBJ_Graves,1.1240197356577,0.812471625263689,1.55503321822218,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-1.07081397927663,0.658836942846856,0.10409661622641,ERP44,ENSG00000023318,BBJ_Graves,0.342729429195244,0.0942189087930333,1.24670793942779,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.761977478095027,0.402692449877316,0.0584634042306093,ESAM,ENSG00000149564,BBJ_Graves,0.466742540678274,0.211981837562628,1.02767577535717,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.162863802776834,0.168203215163715,0.332916442982785,ESM1,ENSG00000164283,BBJ_Graves,1.1768763914761,0.846356596818674,1.6364710170866,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.768391835766701,0.296167500386121,0.00947423329535263,ESR1,ENSG00000091831,BBJ_Graves,2.15629578623213,1.20671710378141,3.85310815861667,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.175540611898209,0.159758562824271,0.271861038710599,ESR2,ENSG00000140009,BBJ_Graves,1.19189039259967,0.871459252039503,1.63014243597358,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,-0.0162947221153522,0.0192986198241037,0.398475808536838,ESRRA,ENSG00000173153,BBJ_Graves,0.983837318706747,0.947318405393699,1.02176402798573,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00133624153348021,0.227965171004844,0.995323143535025,EVI2B,ENSG00000185862,BBJ_Graves,1.00133713470198,0.640519640599107,1.56541032277376,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0933739474762303,0.0652450807162281,0.152394036267039,EXTL2,ENSG00000162694,BBJ_Graves,1.09787220505653,0.966082146377183,1.24764067233378,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.276080672375373,0.354299302207251,0.435844195928158,F10,ENSG00000126218,BBJ_Graves,1.31795418223329,0.658134500855228,2.63928304048645,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.256369820170547,0.221488036655114,0.247072899851269,F11R,ENSG00000158769,BBJ_Graves,0.773855728409318,0.501332175819117,1.19452274814291,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.158112844986877,0.272106894994905,0.561194040758166,F12,ENSG00000131187,BBJ_Graves,0.853753434737294,0.5008531377086,1.45530670060372,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0776061663110963,0.235562263974802,0.741815008066559,F13A1,ENSG00000124491,BBJ_Graves,1.08069695997801,0.681066129504461,1.71482014552018,,,0.372437414652536,0.541678656846036,,,3,2,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0705822971073915,0.120663741049235,0.558581104359841,F2R,ENSG00000181104,BBJ_Graves,0.931851047724339,0.735589375576477,1.18047704871272,,,1.9537436519441,0.162184007116192,,,3,2,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.0480885556768765,0.079362399221966,0.544557077516961,F2RL1,ENSG00000164251,BBJ_Graves,1.04926356945599,0.898110877410358,1.22585536583417,0.0164867890618495,0.940761606003167,4.07862238218768,0.253098530931851,,,6,4,1,2,log_odds,log_odds,FALSE
MR Egger,4,0.00719748413376762,0.496811381991199,0.989756428698727,F2RL1,ENSG00000164251,BBJ_Graves,1.00722344827749,0.380392058754318,2.66698279160244,0.0164867890618495,0.940761606003167,4.07862238218768,0.253098530931851,,,6,4,1,2,log_odds,log_odds,FALSE
Weighted median,4,0.0773966862343589,0.0820733675641476,0.345671550864398,F2RL1,ENSG00000164251,BBJ_Graves,1.08047059920576,0.919921338530898,1.26903971769196,0.0164867890618495,0.940761606003167,4.07862238218768,0.253098530931851,,,6,4,1,2,log_odds,log_odds,FALSE
Weighted mode,4,0.0929888267672024,0.173405081941616,0.628997536343401,F2RL1,ENSG00000164251,BBJ_Graves,1.09744947314113,0.781230425318014,1.54166467032755,0.0164867890618495,0.940761606003167,4.07862238218768,0.253098530931851,,,6,4,1,2,log_odds,log_odds,FALSE
Wald ratio,1,0.131591603213257,0.241580090831635,0.585951528372614,F2RL3,ENSG00000127533,BBJ_Graves,1.14064238944492,0.710415424718523,1.83141443066796,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0424974925450287,0.0727364798349351,0.559040989525717,F5,ENSG00000198734,BBJ_Graves,1.04341344005818,0.904777693560868,1.20329183029401,-0.0188294384007806,0.679375046529229,0.588006795441045,0.745273959206361,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.0983383438194584,0.124739962699477,0.574995951168171,F5,ENSG00000198734,BBJ_Graves,1.10333602888874,0.864026375822658,1.40892735072459,-0.0188294384007806,0.679375046529229,0.588006795441045,0.745273959206361,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.0540718682165921,0.0749408591802606,0.470585212416065,F5,ENSG00000198734,BBJ_Graves,1.05556046067695,0.911364624126528,1.22257091909007,-0.0188294384007806,0.679375046529229,0.588006795441045,0.745273959206361,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.063384288401195,0.177558566814603,0.755255973838564,F5,ENSG00000198734,BBJ_Graves,1.06543619534295,0.752292173006597,1.50892741819993,-0.0188294384007806,0.679375046529229,0.588006795441045,0.745273959206361,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.123359899381706,0.626353501362438,0.843867193669091,F7,ENSG00000057593,BBJ_Graves,1.13129149880051,0.331445143300742,3.86133416381677,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0538372351651252,0.0704562377710914,0.4447939185102,FAM19A1,ENSG00000183662,BBJ_Graves,0.94758632768272,0.82536343597551,1.08790844041929,-0.0280465160767953,0.555847062100635,0.824483570366946,0.662164155213722,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.0252110703174328,0.117708935650404,0.865677275242008,FAM19A1,ENSG00000183662,BBJ_Graves,1.02553155695324,0.814241361886143,1.29165014642672,-0.0280465160767953,0.555847062100635,0.824483570366946,0.662164155213722,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0499286200461517,0.0714154535397177,0.484471369086419,FAM19A1,ENSG00000183662,BBJ_Graves,0.951297325636495,0.827039428143728,1.09422425457312,-0.0280465160767953,0.555847062100635,0.824483570366946,0.662164155213722,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.0401571476470171,0.250110933561883,0.887193484597304,FAM19A1,ENSG00000183662,BBJ_Graves,0.960638465215592,0.588384532830435,1.56840672954555,-0.0280465160767953,0.555847062100635,0.824483570366946,0.662164155213722,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.197831820489706,0.197405769218506,0.316267167679756,FAM20A,ENSG00000108950,BBJ_Graves,0.820507834140455,0.557246756010989,1.20814181262382,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.0159420798329015,0.0762247167349547,0.834334417147615,FAM20C,ENSG00000177706,BBJ_Graves,1.01606983276724,0.87506390153306,1.17979715909997,,,2.99836646806465,0.0833485152262817,,,3,2,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.0113662893142337,0.0879182548499986,0.897134140411517,FAM3B,ENSG00000183844,BBJ_Graves,1.0114311310176,0.851331665458887,1.20163853207566,,,,,,,7,1,0,6,log_odds,log_odds,FALSE
Wald ratio,1,4.73312309491962,5.1443139538397,0.357536773994933,FAM3C,ENSG00000196937,BBJ_Graves,113.649948246196,0.0047494224651776,2719553.97336504,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0294427825780969,0.0998748177448466,0.768149065916485,FARS2,ENSG00000145982,BBJ_Graves,1.02988050667857,0.846782115366085,1.25256998085979,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.0487020679710748,0.0829305002345081,0.557026652529335,FAS,ENSG00000026103,BBJ_Graves,0.952464857218039,0.809575009667658,1.12057473785881,-0.00704106487134828,0.875338952494405,0.0400253866400707,0.980186231410262,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.020085298111852,0.166404963292841,0.923529086977562,FAS,ENSG00000026103,BBJ_Graves,0.98011506777643,0.707343393319163,1.35807523637808,-0.00704106487134828,0.875338952494405,0.0400253866400707,0.980186231410262,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,-0.0476936710881332,0.0823029641291014,0.562259195385091,FAS,ENSG00000026103,BBJ_Graves,0.95342580423773,0.811389165795913,1.12032647526749,-0.00704106487134828,0.875338952494405,0.0400253866400707,0.980186231410262,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,-0.046268358528308,0.209244022574843,0.84552037414021,FAS,ENSG00000026103,BBJ_Graves,0.954785702921487,0.633568824926885,1.43885826233398,-0.00704106487134828,0.875338952494405,0.0400253866400707,0.980186231410262,,,3,3,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.068880489073632,0.28956845773497,0.811979674186453,FASLG,ENSG00000117560,BBJ_Graves,1.07130816846573,0.607335642263235,1.88973133133516,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.138808395981979,0.11504358257562,0.227596913305877,FASN,ENSG00000169710,BBJ_Graves,1.14890394430087,0.916973206439548,1.43949710194408,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.146813340425461,0.41482926826134,0.723404319766827,FAT4,ENSG00000196159,BBJ_Graves,0.863455134543139,0.382939331318182,1.94692659749132,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.342321982028714,0.629831489198538,0.586776227507738,FBLN2,ENSG00000163520,BBJ_Graves,1.40821364401144,0.409774718733115,4.83940462044836,,,,,,,1,1,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.00639630027418207,0.0267727978081043,0.811175048254917,FBLN5,ENSG00000140092,BBJ_Graves,0.993624112509131,0.942828401280384,1.0471564874571,,,1.00414086632781,0.316310609661308,,,7,2,0,5,log_odds,log_odds,FALSE
Wald ratio,1,-0.00947148701209864,0.877660074984792,0.991389597423777,FBLN7,ENSG00000144152,BBJ_Graves,0.990573226242656,0.177340221860989,5.53306692780583,,,,,,,2,1,0,1,log_odds,log_odds,FALSE
Wald ratio,1,0.256338671725839,0.131297318419835,0.0508963467952529,FBN1,ENSG00000166147,BBJ_Graves,1.29219028215487,0.998996431534963,1.67143312286902,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,-0.20602760630933,0.272117637758887,0.448973789303044,FBN2,ENSG00000138829,BBJ_Graves,0.813810609665385,0.477410688513989,1.38724943604722,-0.0614218685705163,0.725821187618968,6.60648105915651,0.0855564294820792,,,6,4,2,2,log_odds,log_odds,FALSE
MR Egger,4,0.0907719447465802,0.802860085577297,0.920308257275982,FBN2,ENSG00000138829,BBJ_Graves,1.09501925188777,0.226993516635677,5.28238506445696,-0.0614218685705163,0.725821187618968,6.60648105915651,0.0855564294820792,,,6,4,2,2,log_odds,log_odds,FALSE
Weighted median,4,-0.12968214331898,0.203553763712287,0.524065978713989,FBN2,ENSG00000138829,BBJ_Graves,0.878374583782803,0.589401584594294,1.30902584859302,-0.0614218685705163,0.725821187618968,6.60648105915651,0.0855564294820792,,,6,4,2,2,log_odds,log_odds,FALSE
Weighted mode,4,-0.109896025918766,0.83293108790067,0.90338426185069,FBN2,ENSG00000138829,BBJ_Graves,0.895927283670108,0.175092485129507,4.58435264672148,-0.0614218685705163,0.725821187618968,6.60648105915651,0.0855564294820792,,,6,4,2,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.00367246862219565,0.116124234214893,0.974770833496981,FBP1,ENSG00000165140,BBJ_Graves,1.00367922039778,0.799370264684423,1.26020696786363,0.0920626009776488,0.35008995004771,2.84115869355441,0.241574021217281,,,5,3,1,2,log_odds,log_odds,FALSE
MR Egger,3,-0.110852354820174,0.120087367182984,0.525444131484666,FBP1,ENSG00000165140,BBJ_Graves,0.895070892076459,0.707354308891085,1.13260340931337,0.0920626009776488,0.35008995004771,2.84115869355441,0.241574021217281,,,5,3,1,2,log_odds,log_odds,FALSE
Weighted median,3,-0.0154799638532123,0.106455293401612,0.884384947533329,FBP1,ENSG00000165140,BBJ_Graves,0.984639234930338,0.799209360866576,1.21309192614181,0.0920626009776488,0.35008995004771,2.84115869355441,0.241574021217281,,,5,3,1,2,log_odds,log_odds,FALSE
Weighted mode,3,-0.0312301776002506,0.290351955842524,0.924162812076147,FBP1,ENSG00000165140,BBJ_Graves,0.969252447195389,0.548636038403331,1.71233794471156,0.0920626009776488,0.35008995004771,2.84115869355441,0.241574021217281,,,5,3,1,2,log_odds,log_odds,FALSE
Wald ratio,1,-0.0127433164496217,0.0733867673397055,0.862143701428379,FCAR,ENSG00000186431,BBJ_Graves,0.987337535801101,0.855061929559232,1.14007579556758,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.00653676954264048,0.140866891233303,0.962988348433402,FCER1A,ENSG00000179639,BBJ_Graves,0.99348454865937,0.753794212186909,1.30939125356427,,,0.608124109737457,0.435494991453983,,,4,2,1,2,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0880436669270019,0.106700124588423,0.409286121454177,FCER2,ENSG00000104921,BBJ_Graves,0.915720889133044,0.742913314153257,1.12872488730445,,,0.225618857829185,0.634791581660815,,,4,2,0,2,log_odds,log_odds,FALSE
